Company,System,AutoParallel,EnabledCores,EnabledChips,CoresPerChip,ThreadsPerCore,Base,Peak,CPU
Lenovo Global Technology,"ThinkSystem SR950 (2.00 GHz, Intel Xeon Platinum 8164)",Yes,104,4,26,1,139.0,147,Intel Xeon Platinum 8164
Lenovo Global Technology,"ThinkSystem SN850 (2.10 GHz, Intel Xeon Platinum 8160)",Yes,96,4,24,1,141.0,149,Intel Xeon Platinum 8160
Lenovo Global Technology,"ThinkSystem SR950 (2.50 GHz, Intel Xeon Platinum 8180M)",Yes,112,4,28,1,144.0,151,Intel Xeon Platinum 8180M
Lenovo Global Technology,"ThinkSystem SN850 (2.00 GHz, Intel Xeon Platinum 8164)",Yes,104,4,26,1,139.0,147,Intel Xeon Platinum 8164
Lenovo Global Technology,"ThinkSystem SN850 (2.10 GHz, Intel Xeon Platinum 8170)",Yes,104,4,26,1,140.0,148,Intel Xeon Platinum 8170
Lenovo Global Technology,"ThinkSystem SR650 (2.10 GHz, Intel Xeon Silver 4116)",Yes,24,2,12,1,115.0,120,Intel Xeon Silver 4116
Lenovo Global Technology,"ThinkSystem SR650 (1.70 GHz, Intel Xeon Bronze 3104)",Yes,12,2,6,1,67.2,68.4,Intel Xeon Bronze 3104
Lenovo Global Technology,"ThinkSystem SR650 (1.80 GHz, Intel Xeon Silver 4108)",Yes,16,2,8,1,104.0,110,Intel Xeon Silver 4108
Lenovo Global Technology,"ThinkSystem SR650 (2.40 GHz, Intel Xeon Gold 5115)",Yes,20,2,10,1,122.0,127,Intel Xeon Gold 5115
Lenovo Global Technology,"ThinkSystem SR650 (2.10 GHz, Intel Xeon Silver 4110)",Yes,16,2,8,1,106.0,111,Intel Xeon Silver 4110
Lenovo Global Technology,"ThinkSystem SR650 (2.30 GHz, Intel Xeon Gold 5118)",Yes,24,2,12,1,124.0,130,Intel Xeon Gold 5118
Lenovo Global Technology,"ThinkSystem SR650 (2.60 GHz, Intel Xeon Silver 4112)",Yes,8,2,4,1,98.9,101,Intel Xeon Silver 4112
Lenovo Global Technology,"ThinkSystem SR650 (2.20 GHz, Intel Xeon Gold 5120)",Yes,28,2,14,1,124.0,130,Intel Xeon Gold 5120
Lenovo Global Technology,"ThinkSystem SR650 (2.20 GHz, Intel Xeon Silver 4114)",Yes,20,2,10,1,114.0,119,Intel Xeon Silver 4114
M Computers s.r.o.,"HPC S2600WF (Intel Xeon Silver 4112, 2.60 GHz)",Yes,8,2,4,1,96.3,Not Run,Intel Xeon Silver 4112
M Computers s.r.o.,"HPC S2600WF (Intel Xeon Silver 4114, 2.20 GHz)",Yes,20,2,10,1,105.0,109,Intel Xeon Silver 4114
Nokia,AirFrame AR-D521U-A (Intel Xeon Platinum 8180),Yes,56,2,28,2,131.0,139,Intel Xeon Platinum 8180
Quanta Computer Inc.,QuantaPlex T42D-2U (Intel Xeon Platinum 8180),Yes,56,2,28,2,135.0,142,Intel Xeon Platinum 8180
Quanta Computer Inc.,"QuantaPlex T42D-2U (Intel Xeon Platinum 8180, 2.50 GHz)",Yes,56,2,28,1,144.0,150,Intel Xeon Platinum 8180
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Gold 6142M, 2.60GHz)",Yes,64,4,16,1,146.0,152,Intel Xeon Gold 6142M
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Platinum 8160M, 2.10GHz)",Yes,96,4,24,1,140.0,147,Intel Xeon Platinum 8160M
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Gold 6134M, 3.20GHz)",Yes,32,4,8,1,152.0,156,Intel Xeon Gold 6134M
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Gold 6140M, 2.30GHz)",Yes,72,4,18,1,142.0,148,Intel Xeon Gold 6140M
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Gold 5115, 2.40GHz)",Yes,40,4,10,1,124.0,130,Intel Xeon Gold 5115
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Platinum 8176M, 2.10GHz)",Yes,112,4,28,1,141.0,148,Intel Xeon Platinum 8176M
Cisco Systems,Cisco UCS C240 M5 (Intel Xeon Gold 6142M 2.60 GHz),Yes,32,2,16,1,144.0,149,Intel Xeon Gold 6142M 2.60 GHz
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Platinum 8170M, 2.10GHz)",Yes,52,2,26,1,142.0,149,Intel Xeon Platinum 8170M
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Gold 6134M, 3.20GHz)",Yes,16,2,8,1,144.0,148,Intel Xeon Gold 6134M
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Platinum 8176M, 2.10GHz)",Yes,56,2,28,1,143.0,151,Intel Xeon Platinum 8176M
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Platinum 8180M, 2.50GHz)",Yes,56,2,28,1,149.0,155,Intel Xeon Platinum 8180M
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Platinum 8160M, 2.10 GHz)",Yes,48,2,24,1,142.0,149,Intel Xeon Platinum 8160M
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Platinum 8180, 2.50 GHz)",Yes,56,2,28,1,150.0,Not Run,Intel Xeon Platinum 8180
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Gold 6144, 3.50 GHz)",Yes,16,2,8,1,153.0,Not Run,Intel Xeon Gold 6144
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Gold 6146, 3.20 GHz)",Yes,24,2,12,1,156.0,Not Run,Intel Xeon Gold 6146
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Gold 6130, 2.10GHz)",Yes,32,2,16,1,139.0,146,Intel Xeon Gold 6130
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Gold 6138, 2.00GHz)",Yes,40,2,20,1,139.0,Not Run,Intel Xeon Gold 6138
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Gold 6140, 2.30GHz)",Yes,36,2,18,1,143.0,151,Intel Xeon Gold 6140
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Silver 4108, 1.80GHz)",Yes,16,2,8,1,104.0,109,Intel Xeon Silver 4108
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Bronze 3104, 1.70GHz)",Yes,12,2,6,1,67.6,68.9,Intel Xeon Bronze 3104
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Bronze 3106, 1.70GHz)",Yes,16,2,8,1,73.5,74.8,Intel Xeon Bronze 3106
Cisco Systems,"Cisco UCS C240M5 (Intel Xeon Gold 6128, 3.40GHz)",Yes,12,2,6,1,135.0,138,Intel Xeon Gold 6128
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Platinum 8180, 2.50GHz)",Yes,112,4,28,1,149.0,157,Intel Xeon Platinum 8180
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Gold 5120, 2.20GHz)",Yes,28,2,14,1,125.0,131,Intel Xeon Gold 5120
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Gold 6140, 2.30GHz)",Yes,72,4,18,1,138.0,144,Intel Xeon Gold 6140
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Gold 6150, 2.70GHz)",Yes,36,2,18,1,146.0,152,Intel Xeon Gold 6150
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Gold 6154, 3.00GHz)",Yes,36,2,18,1,151.0,157,Intel Xeon Gold 6154
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Platinum 8156, 3.60GHz)",Yes,8,2,4,1,123.0,127,Intel Xeon Platinum 8156
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Gold 5118, 2.30GHz)",Yes,24,2,12,1,125.0,131,Intel Xeon Gold 5118
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Platinum 8158, 3.00GHz)",Yes,24,2,12,1,150.0,156,Intel Xeon Platinum 8158
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Platinum 8158, 3.00GHz)",Yes,48,4,12,1,149.0,154,Intel Xeon Platinum 8158
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Gold 6132, 2.60GHz)",Yes,28,2,14,1,144.0,150,Intel Xeon Gold 6132
Dell Inc.,"PowerEdge FC640 (Intel Xeon Bronze 3104, 1.70 GHz)",Yes,12,2,6,1,58.2,59.1,Intel Xeon Bronze 3104
Dell Inc.,"PowerEdge FC640 (Intel Xeon Gold 5122, 3.60 GHz)",Yes,8,2,4,2,121.0,124,Intel Xeon Gold 5122
Dell Inc.,"PowerEdge FC640 (Intel Xeon Bronze 3106, 1.70 GHz)",Yes,16,2,8,1,62.9,64.0,Intel Xeon Bronze 3106
Dell Inc.,"PowerEdge FC640 (Intel Xeon Gold 6126, 2.60 GHz)",Yes,24,2,12,2,140.0,146,Intel Xeon Gold 6126
Dell Inc.,"PowerEdge FC640 (Intel Xeon Silver 4110, 2.10 GHz)",Yes,16,2,8,2,107.0,112,Intel Xeon Silver 4110
Dell Inc.,"PowerEdge FC640 (Intel Xeon Gold 6136, 3.00 GHz)",Yes,24,2,12,2,145.0,150,Intel Xeon Gold 6136
Dell Inc.,"PowerEdge FC640 (Intel Xeon Silver 4114, 2.20 GHz)",Yes,20,2,10,2,112.0,117,Intel Xeon Silver 4114
Dell Inc.,"PowerEdge FC640 (Intel Xeon Gold 6148, 2.40 GHz)",Yes,40,2,20,2,139.0,146,Intel Xeon Gold 6148
Dell Inc.,"PowerEdge FC640 (Intel Xeon Gold 5115, 2.40 GHz)",Yes,20,2,10,2,120.0,125,Intel Xeon Gold 5115
Dell Inc.,"PowerEdge FC640 (Intel Xeon Gold 6152, 2.10 GHz)",Yes,44,2,22,2,138.0,146,Intel Xeon Gold 6152
Dell Inc.,"PowerEdge M640 (Intel Xeon Silver 4112, 2.60 GHz)",Yes,8,2,4,2,97.4,100,Intel Xeon Silver 4112
Dell Inc.,"PowerEdge M640 (Intel Xeon Gold 5118, 2.30 GHz)",Yes,24,2,12,2,122.0,127,Intel Xeon Gold 5118
Dell Inc.,"PowerEdge M640 (Intel Xeon Gold 6136, 3.00 GHz)",Yes,24,2,12,2,136.0,141,Intel Xeon Gold 6136
Dell Inc.,"PowerEdge M640 (Intel Xeon Gold 6126, 2.60 GHz)",Yes,24,2,12,2,131.0,136,Intel Xeon Gold 6126
Dell Inc.,"PowerEdge M640 (Intel Xeon Gold 6138, 2.00 GHz)",Yes,40,2,20,2,128.0,135,Intel Xeon Gold 6138
Dell Inc.,"PowerEdge M640 (Intel Xeon Gold 6130, 2.10 GHz)",Yes,32,2,16,2,136.0,143,Intel Xeon Gold 6130
Dell Inc.,"PowerEdge M640 (Intel Xeon Gold 6140, 2.30 GHz)",Yes,36,2,18,2,138.0,145,Intel Xeon Gold 6140
Dell Inc.,"PowerEdge M640 (Intel Xeon Gold 6132, 2.60 GHz)",Yes,28,2,14,2,138.0,144,Intel Xeon Gold 6132
Dell Inc.,"PowerEdge M640 (Intel Xeon Gold 6152, 2.10 GHz)",Yes,44,2,22,2,130.0,136,Intel Xeon Gold 6152
Dell Inc.,"PowerEdge M640 (Intel Xeon Gold 6150, 2.70 GHz)",Yes,36,2,18,2,142.0,148,Intel Xeon Gold 6150
Dell Inc.,"PowerEdge M640 (Intel Xeon Platinum 8153, 2.00 GHz)",Yes,32,2,16,2,118.0,123,Intel Xeon Platinum 8153
Dell Inc.,"PowerEdge M640 (Intel Xeon Platinum 8160, 2.10 GHz)",Yes,48,2,24,2,140.0,146,Intel Xeon Platinum 8160
Dell Inc.,"PowerEdge M640 (Intel Xeon Platinum 8170, 2.10 GHz)",Yes,52,2,26,2,140.0,147,Intel Xeon Platinum 8170
Dell Inc.,"PowerEdge M640 (Intel Xeon Platinum 8176, 2.10 GHz)",Yes,56,2,28,2,133.0,140,Intel Xeon Platinum 8176
Dell Inc.,"PowerEdge R940 (Intel Xeon Platinum 8180, 2.50 GHz)",Yes,112,4,28,1,157.0,163,Intel Xeon Platinum 8180
Dell Inc.,"PowerEdge R940 (Intel Xeon Gold 6144, 3.50 GHz)",Yes,32,4,8,1,160.0,165,Intel Xeon Gold 6144
Dell Inc.,"PowerEdge R940 (Intel Xeon Platinum 8176, 2.10 GHz)",Yes,112,4,28,1,140.0,148,Intel Xeon Platinum 8176
Dell Inc.,"PowerEdge R940 (Intel Xeon Platinum 8180, 2.50 GHz)",Yes,112,4,28,1,157.0,163,Intel Xeon Platinum 8180
Dell Inc.,"PowerEdge R940 (Intel Xeon Platinum 8170, 2.10 GHz)",Yes,104,4,26,1,141.0,148,Intel Xeon Platinum 8170
Dell Inc.,"PowerEdge R940 (Intel Xeon Platinum 8164, 2.00 GHz)",Yes,104,4,26,1,138.0,146,Intel Xeon Platinum 8164
Dell Inc.,"PowerEdge R940 (Intel Xeon Platinum 8158, 3.00 GHz)",Yes,48,4,12,1,149.0,155,Intel Xeon Platinum 8158
Dell Inc.,"PowerEdge R940 (Intel Xeon Platinum 8156, 3.60 GHz)",Yes,16,4,4,1,137.0,141,Intel Xeon Platinum 8156
Dell Inc.,"PowerEdge R940 (Intel Xeon Platinum 8153, 2.00 GHz)",Yes,64,4,16,1,122.0,127,Intel Xeon Platinum 8153
Dell Inc.,"PowerEdge R940 (Intel Xeon Platinum 8168, 2.70 GHz)",Yes,96,4,24,1,146.0,152,Intel Xeon Platinum 8168
Dell Inc.,"PowerEdge R940 (Intel Xeon Platinum 8160, 2.10 GHz)",Yes,96,4,24,1,140.0,148,Intel Xeon Platinum 8160
HPE,"ProLiant DL580 Gen10 (2.50 GHz, Intel Xeon Platinum 8180)",Yes,112,4,28,1,143.0,Not Run,Intel Xeon Platinum 8180
HPE,"ProLiant DL380 Gen10 (2.10 GHz, Intel Xeon Platinum 8170)",Yes,52,2,26,1,143.0,150,Intel Xeon Platinum 8170
HPE,"ProLiant DL380 Gen10 (2.10 GHz, Intel Xeon Platinum 8176)",Yes,56,2,28,1,145.0,Not Run,Intel Xeon Platinum 8176
HPE,"ProLiant DL380 Gen10 (2.10 GHz, Intel Xeon Gold 6130)",Yes,32,2,16,1,139.0,Not Run,Intel Xeon Gold 6130
HPE,"ProLiant DL380 Gen10 (3.00 GHz, Intel Xeon Platinum 8158)",Yes,24,2,12,1,148.0,Not Run,Intel Xeon Platinum 8158
HPE,"ProLiant DL360 Gen10 (3.00 GHz, Intel Xeon Gold 6136)",Yes,24,2,12,1,148.0,Not Run,Intel Xeon Gold 6136
HPE,"ProLiant DL380 Gen10 (2.00 GHz, Intel Xeon Platinum 8153)",Yes,32,2,16,1,121.0,Not Run,Intel Xeon Platinum 8153
HPE,"ProLiant DL380 Gen10 (3.60 GHz, Intel Xeon Platinum 8156)",Yes,8,2,4,1,124.0,Not Run,Intel Xeon Platinum 8156
HPE,"ProLiant DL380 Gen10 (2.60 GHz, Intel Xeon Gold 6126)",Yes,24,2,12,1,134.0,Not Run,Intel Xeon Gold 6126
HPE,"ProLiant DL360 Gen10 (2.40 GHz, Intel Xeon Gold 6148)",Yes,40,2,20,1,142.0,Not Run,Intel Xeon Gold 6148
HPE,"ProLiant DL380 Gen10 (2.10 GHz, Intel Xeon Platinum 8160)",Yes,48,2,24,1,142.0,Not Run,Intel Xeon Platinum 8160
HPE,"ProLiant DL380 Gen10 (3.00 GHz, Intel Xeon Gold 6154)",Yes,36,2,18,1,149.0,Not Run,Intel Xeon Gold 6154
HPE,"ProLiant DL380 Gen10 (2.50 GHz, Intel Xeon Platinum 8180M)",Yes,56,2,28,1,148.0,Not Run,Intel Xeon Platinum 8180M
HPE,"ProLiant DL360 Gen10 (2.60 GHz, Intel Xeon Gold 6126)",Yes,24,2,12,1,142.0,Not Run,Intel Xeon Gold 6126
HPE,"ProLiant DL360 Gen10 (2.50 GHz, Intel Xeon Platinum 8180M)",Yes,56,2,28,1,149.0,Not Run,Intel Xeon Platinum 8180M
HPE,"ProLiant DL380 Gen10 (2.70 GHz, Intel Xeon Platinum 8168)",Yes,48,2,24,1,148.0,Not Run,Intel Xeon Platinum 8168
HPE,"ProLiant DL380 Gen10 (3.20 GHz, Intel Xeon Gold 6146)",Yes,24,2,12,1,154.0,Not Run,Intel Xeon Gold 6146
HPE,"ProLiant DL360 Gen10 (2.70 GHz, Intel Xeon Gold 6150)",Yes,36,2,18,1,146.0,Not Run,Intel Xeon Gold 6150
HPE,"ProLiant DL380 Gen10 (2.00 GHz, Intel Xeon Platinum 8164)",Yes,52,2,26,1,141.0,Not Run,Intel Xeon Platinum 8164
HPE,"ProLiant DL380 Gen10 (2.50 GHz, Intel Xeon Platinum 8180)",Yes,56,2,28,1,149.0,Not Run,Intel Xeon Platinum 8180
HPE,"ProLiant DL380 Gen10 (2.10 GHz, Intel Xeon Silver 4116)",Yes,24,2,12,1,117.0,Not Run,Intel Xeon Silver 4116
HPE,"ProLiant DL560 Gen10 (2.10 GHz, Intel Xeon Platinum 8160)",Yes,96,4,24,1,129.0,Not Run,Intel Xeon Platinum 8160
HPE,"ProLiant DL360 Gen10 (2.10 GHz, Intel Xeon Silver 4116)",Yes,24,2,12,1,116.0,Not Run,Intel Xeon Silver 4116
HPE,"ProLiant DL380 Gen10 (2.60 GHz, Intel Xeon Gold 6142)",Yes,32,2,16,1,145.0,Not Run,Intel Xeon Gold 6142
HPE,"Synergy 480 Gen10 (2.10 GHz, Intel Xeon Gold 6130)",Yes,32,2,16,1,137.0,Not Run,Intel Xeon Gold 6130
HPE,"ProLiant DL560 Gen10 (3.00 GHz, Intel Xeon Platinum 8158)",Yes,48,4,12,1,137.0,Not Run,Intel Xeon Platinum 8158
HPE,"ProLiant DL380 Gen10 (2.10 GHz, Intel Xeon Gold 6152)",Yes,44,2,22,1,140.0,Not Run,Intel Xeon Gold 6152
HPE,"ProLiant DL380 Gen10 (2.40 GHz, Intel Xeon Gold 6148)",Yes,40,2,20,1,142.0,Not Run,Intel Xeon Gold 6148
HPE,"ProLiant DL380 Gen10 (2.60 GHz, Intel Xeon Silver 4112)",Yes,8,2,4,1,100.0,Not Run,Intel Xeon Silver 4112
HPE,"Synergy 480 Gen10 (3.00 GHz, Intel Xeon Gold 6154)",Yes,36,2,18,1,147.0,Not Run,Intel Xeon Gold 6154
HPE,"ProLiant DL360 Gen10 (2.20 GHz, Intel Xeon Silver 4114)",Yes,20,2,10,1,114.0,Not Run,Intel Xeon Silver 4114
HPE,"ProLiant DL560 Gen10 (3.60 GHz, Intel Xeon Platinum 8156)",Yes,16,4,4,1,125.0,Not Run,Intel Xeon Platinum 8156
HPE,"ProLiant DL360 Gen10 (2.60 GHz, Intel Xeon Silver 4112)",Yes,8,2,4,1,99.8,Not Run,Intel Xeon Silver 4112
HPE,"ProLiant DL360 Gen10 (2.10 GHz, Intel Xeon Platinum 8176)",Yes,56,2,28,1,144.0,Not Run,Intel Xeon Platinum 8176
HPE,"ProLiant DL380 Gen10 (1.80 GHz, Intel Xeon Silver 4108)",Yes,16,2,8,1,104.0,Not Run,Intel Xeon Silver 4108
HPE,"ProLiant DL360 Gen10 (2.70 GHz, Intel Xeon Platinum 8168)",Yes,48,2,24,1,148.0,Not Run,Intel Xeon Platinum 8168
HPE,"ProLiant DL380 Gen10 (2.30 GHz, Intel Xeon Gold 6140)",Yes,36,2,18,1,142.0,Not Run,Intel Xeon Gold 6140
HPE,"ProLiant DL560 Gen10 (2.00 GHz, Intel Xeon Platinum 8153)",Yes,64,4,16,1,113.0,Not Run,Intel Xeon Platinum 8153
HPE,"ProLiant DL380 Gen10 (2.20 GHz, Intel Xeon Silver 4114)",Yes,20,2,10,1,115.0,Not Run,Intel Xeon Silver 4114
HPE,"ProLiant DL360 Gen10 (3.00 GHz, Intel Xeon Gold 6154)",Yes,36,2,18,1,149.0,Not Run,Intel Xeon Gold 6154
HPE,"ProLiant DL360 Gen10 (1.80 GHz, Intel Xeon Silver 4108)",Yes,16,2,8,1,104.0,Not Run,Intel Xeon Silver 4108
HPE,"ProLiant DL380 Gen10 (3.60 GHz, Intel Xeon Gold 5122)",Yes,8,2,4,1,124.0,Not Run,Intel Xeon Gold 5122
HPE,"ProLiant DL380 Gen10 (2.00 GHz, Intel Xeon Gold 6138)",Yes,40,2,20,1,138.0,Not Run,Intel Xeon Gold 6138
HPE,"Synergy 480 Gen10 (2.60 GHz, Intel Xeon Gold 6142)",Yes,32,2,16,1,144.0,Not Run,Intel Xeon Gold 6142
HPE,"Synergy 480 Gen10 (2.70 GHz, Intel Xeon Gold 6150)",Yes,36,2,18,1,144.0,Not Run,Intel Xeon Gold 6150
HPE,"ProLiant DL360 Gen10 (2.00 GHz, Intel Xeon Gold 6138)",Yes,40,2,20,1,138.0,Not Run,Intel Xeon Gold 6138
HPE,"ProLiant DL380 Gen10 (3.40 GHz, Intel Xeon Gold 6128)",Yes,12,2,6,1,135.0,Not Run,Intel Xeon Gold 6128
HPE,"ProLiant DL380 Gen10 (3.50 GHz, Intel Xeon Gold 6144)",Yes,16,2,8,1,151.0,Not Run,Intel Xeon Gold 6144
HPE,"ProLiant DL360 Gen10 (3.20 GHz, Intel Xeon Gold 6146)",Yes,24,2,12,1,154.0,Not Run,Intel Xeon Gold 6146
HPE,"ProLiant DL360 Gen10 (2.60 GHz, Intel Xeon Gold 6142)",Yes,32,2,16,1,145.0,Not Run,Intel Xeon Gold 6142
HPE,"ProLiant DL380 Gen10 (3.20 GHz, Intel Xeon Gold 6134)",Yes,16,2,8,1,145.0,Not Run,Intel Xeon Gold 6134
HPE,"ProLiant DL360 Gen10 (2.10 GHz, Intel Xeon Platinum 8160)",Yes,48,2,24,1,142.0,Not Run,Intel Xeon Platinum 8160
HPE,"ProLiant DL380 Gen10 (2.80 GHz, Intel Xeon Gold 6143)",Yes,32,2,16,1,148.0,Not Run,Intel Xeon Gold 6143
HPE,"ProLiant DL360 Gen10 (3.20 GHz, Intel Xeon Gold 6134)",Yes,16,2,8,1,144.0,Not Run,Intel Xeon Gold 6134
HPE,"ProLiant DL360 Gen10 (3.00 GHz, Intel Xeon Platinum 8158)",Yes,24,2,12,1,148.0,Not Run,Intel Xeon Platinum 8158
HPE,"ProLiant DL360 Gen10 (2.10 GHz, Intel Xeon Gold 6152)",Yes,44,2,22,1,140.0,Not Run,Intel Xeon Gold 6152
HPE,"ProLiant DL360 Gen10 (2.00 GHz, Intel Xeon Platinum 8164)",Yes,52,2,26,1,141.0,Not Run,Intel Xeon Platinum 8164
HPE,"ProLiant DL360 Gen10 (2.30 GHz, Intel Xeon Gold 6140)",Yes,36,2,18,1,142.0,Not Run,Intel Xeon Gold 6140
HPE,"ProLiant DL380 Gen10 (2.60 GHz, Intel Xeon Gold 6132)",Yes,28,2,14,1,142.0,Not Run,Intel Xeon Gold 6132
HPE,"ProLiant DL360 Gen10 (2.10 GHz, Intel Xeon Silver 4110)",Yes,16,2,8,1,109.0,Not Run,Intel Xeon Silver 4110
HPE,"ProLiant DL360 Gen10 (2.60 GHz, Intel Xeon Gold 6132)",Yes,28,2,14,1,141.0,Not Run,Intel Xeon Gold 6132
HPE,"Synergy 480 Gen10 (2.10 GHz, Intel Xeon Gold 6152)",Yes,44,2,22,1,139.0,Not Run,Intel Xeon Gold 6152
HPE,"Synergy 480 Gen10 (2.40 GHz, Intel Xeon Gold 6148)",Yes,40,2,20,1,140.0,Not Run,Intel Xeon Gold 6148
Lenovo Global Technology,"ThinkSystem ST550 (3.60 GHz, Intel Xeon Platinum 8156)",Yes,8,2,4,1,122.0,125,Intel Xeon Platinum 8156
Lenovo Global Technology,"ThinkSystem SR530 (2.40 GHz, Intel Xeon Gold 5115)",Yes,20,2,10,1,120.0,125,Intel Xeon Gold 5115
Lenovo Global Technology,"ThinkSystem SR530 (3.60 GHz, Intel Xeon Gold 5122)",Yes,8,2,4,1,121.0,124,Intel Xeon Gold 5122
Lenovo Global Technology,"ThinkSystem SR550 (2.40 GHz, Intel Xeon Gold 5115)",Yes,20,2,10,1,120.0,125,Intel Xeon Gold 5115
Lenovo Global Technology,"ThinkSystem SR950 (2.00 GHz, Intel Xeon Platinum 8153)",Yes,128,8,16,1,109.0,115,Intel Xeon Platinum 8153
Lenovo Global Technology,"ThinkSystem SR950 (3.60 GHz, Intel Xeon Platinum 8156)",Yes,32,8,4,1,137.0,142,Intel Xeon Platinum 8156
Lenovo Global Technology,"ThinkSystem SR950 (2.00 GHz, Intel Xeon Platinum 8164)",Yes,208,8,26,1,123.0,130,Intel Xeon Platinum 8164
Lenovo Global Technology,"ThinkSystem SR950 (3.00 GHz, Intel Xeon Platinum 8158)",Yes,96,8,12,1,139.0,145,Intel Xeon Platinum 8158
Lenovo Global Technology,"ThinkSystem SR950 (2.70 GHz, Intel Xeon Platinum 8168)",Yes,192,8,24,1,127.0,133,Intel Xeon Platinum 8168
Lenovo Global Technology,"ThinkSystem SR950 (2.10 GHz, Intel Xeon Platinum 8160)",Yes,192,8,24,1,124.0,130,Intel Xeon Platinum 8160
Lenovo Global Technology,"ThinkSystem SR950 (2.10 GHz, Intel Xeon Platinum 8170)",Yes,208,8,26,1,123.0,131,Intel Xeon Platinum 8170
Lenovo Global Technology,"ThinkSystem SR950 (2.10 GHz, Intel Xeon Platinum 8160M)",Yes,192,8,24,1,124.0,131,Intel Xeon Platinum 8160M
Lenovo Global Technology,"ThinkSystem SR950 (2.10 GHz, Intel Xeon Platinum 8170M)",Yes,208,8,26,1,123.0,130,Intel Xeon Platinum 8170M
Lenovo Global Technology,"ThinkSystem SR950 (2.10 GHz, Intel Xeon Platinum 8160T)",Yes,192,8,24,1,123.0,130,Intel Xeon Platinum 8160T
Lenovo Global Technology,"ThinkSystem SR950 (2.10 GHz, Intel Xeon Platinum 8176)",Yes,224,8,28,1,123.0,131,Intel Xeon Platinum 8176
Lenovo Global Technology,"ThinkSystem SR630 (1.70 GHz, Intel Xeon Bronze 3104)",Yes,12,2,6,1,67.5,68.7,Intel Xeon Bronze 3104
Lenovo Global Technology,"ThinkSystem SR630 (1.70 GHz, Intel Xeon Bronze 3106)",Yes,16,2,8,1,73.4,74.9,Intel Xeon Bronze 3106
Lenovo Global Technology,"ThinkSystem SR630 (1.80 GHz, Intel Xeon Silver 4108)",Yes,16,2,8,1,103.0,109,Intel Xeon Silver 4108
Lenovo Global Technology,"ThinkSystem SR630 (2.60 GHz, Intel Xeon Silver 4112)",Yes,8,2,4,1,98.3,101,Intel Xeon Silver 4112
Lenovo Global Technology,"ThinkSystem SR630 (2.00 GHz, Intel Xeon Silver 4109T)",Yes,16,2,8,1,106.0,112,Intel Xeon Silver 4109T
Lenovo Global Technology,"ThinkSystem SR630 (2.10 GHz, Intel Xeon Silver 4110)",Yes,16,2,8,1,108.0,113,Intel Xeon Silver 4110
Lenovo Global Technology,"ThinkSystem SR630 (2.20 GHz, Intel Xeon Silver 4114)",Yes,20,2,10,1,114.0,118,Intel Xeon Silver 4114
Lenovo Global Technology,"ThinkSystem SR630 (2.10 GHz, Intel Xeon Silver 4116)",Yes,24,2,12,1,115.0,120,Intel Xeon Silver 4116
Lenovo Global Technology,"ThinkSystem SR630 (2.40 GHz, Intel Xeon Gold 5115)",Yes,20,2,10,1,121.0,126,Intel Xeon Gold 5115
Lenovo Global Technology,"ThinkSystem SR630 (2.30 GHz, Intel Xeon Gold 5118)",Yes,24,2,12,1,123.0,128,Intel Xeon Gold 5118
Lenovo Global Technology,"ThinkSystem SR630 (2.30 GHz, Intel Xeon Gold 6140)",Yes,36,2,18,1,141.0,147,Intel Xeon Gold 6140
Lenovo Global Technology,"ThinkSystem SR630 (2.20 GHz, Intel Xeon Gold 5120)",Yes,28,2,14,1,123.0,129,Intel Xeon Gold 5120
Lenovo Global Technology,"ThinkSystem SR630 (2.60 GHz, Intel Xeon Gold 6142)",Yes,32,2,16,1,144.0,149,Intel Xeon Gold 6142
