Company,System,BaseCopies,EnabledCores,EnabledChips,CoresPerChip,ThreadsPerCore,Base,Peak,CPU
Dell Inc.,"PowerEdge R640 (Intel Xeon Gold 6134, 3.20 GHz)",32,16,2,8,2,1040.0,1100,Intel Xeon Gold 6134
Dell Inc.,"PowerEdge R640 (Intel Xeon Silver 4114, 2.20 GHz)",40,20,2,10,2,898.0,943,Intel Xeon Silver 4114
Dell Inc.,"PowerEdge R740 (Intel Xeon Gold 6146, 3.20 GHz)",48,24,2,12,2,1500.0,Not Run,Intel Xeon Gold 6146
Dell Inc.,"PowerEdge FC640 (Intel Xeon Gold 6140, 2.30 GHz)",72,36,2,18,2,1760.0,1850,Intel Xeon Gold 6140
Dell Inc.,"PowerEdge M640 (Intel Xeon Gold 5122, 3.60 GHz)",16,8,2,4,2,536.0,565,Intel Xeon Gold 5122
Dell Inc.,"PowerEdge FC640 (Intel Xeon Platinum 8176, 2.10 GHz)",112,56,2,28,2,2250.0,2360,Intel Xeon Platinum 8176
Dell Inc.,"PowerEdge FC640 (Intel Xeon Gold 6142, 2.60 GHz)",64,32,2,16,2,1680.0,1760,Intel Xeon Gold 6142
Dell Inc.,"PowerEdge M640 (Intel Xeon Silver 4116, 2.10 GHz)",48,24,2,12,2,1020.0,1070,Intel Xeon Silver 4116
Dell Inc.,"PowerEdge FC640 (Intel Xeon Gold 6136, 3.00 GHz)",48,24,2,12,2,1420.0,1500,Intel Xeon Gold 6136
Dell Inc.,"PowerEdge FC640 (Intel Xeon Silver 4108, 1.80 GHz)",32,16,2,8,2,618.0,660,Intel Xeon Silver 4108
Dell Inc.,"PowerEdge M640 (Intel Xeon Gold 6148, 2.40 GHz)",80,40,2,20,2,1850.0,1940,Intel Xeon Gold 6148
Dell Inc.,"PowerEdge M640 (Intel Xeon Gold 6128, 3.40 GHz)",24,12,2,6,2,809.0,857,Intel Xeon Gold 6128
Dell Inc.,"PowerEdgeFC640 (Intel Xeon Silver 4109T, 2.00 GHz)",32,16,2,8,2,678.0,713,Intel Xeon Silver 4109T
Dell Inc.,"PowerEdge FC640 (Intel Xeon Gold 5118, 2.30 GHz)",48,24,2,12,2,1120.0,1170,Intel Xeon Gold 5118
Dell Inc.,"PowerEdge M640 (Intel Xeon Gold 5120, 2.20 GHz)",56,28,2,14,2,1280.0,1340,Intel Xeon Gold 5120
Dell Inc.,"PowerEdge M640 (Intel Xeon Bronze 3104, 1.70 GHz)",12,12,2,6,1,325.0,339,Intel Xeon Bronze 3104
Dell Inc.,"PowerEdge M640 (Intel Xeon Bronze 3106, 1.70 GHz)",16,16,2,8,1,433.0,452,Intel Xeon Bronze 3106
Dell Inc.,"PowerEdge M640 (Intel Xeon Silver 4108, 1.80 GHz)",32,16,2,8,2,628.0,662,Intel Xeon Silver 4108
Dell Inc.,"PowerEdge M640 (Intel Xeon Silver 4109T, 2.00 GHz)",32,16,2,8,2,674.0,709,Intel Xeon Silver 4109T
Dell Inc.,"PowerEdge M640 (Intel Xeon Silver 4110, 2.10 GHz)",32,16,2,8,2,694.0,731,Intel Xeon Silver 4110
Dell Inc.,"PowerEdge M640 (Intel Xeon Silver 4114, 2.20 GHz)",40,20,2,10,2,891.0,937,Intel Xeon Silver 4114
Dell Inc.,"PowerEdge T440 (Intel Xeon Gold 5122, 3.60 GHz)",16,8,2,4,2,541.0,571,Intel Xeon Gold 5122
Dell Inc.,"PowerEdge M640 (Intel Xeon Gold 5115, 2.40 GHz)",40,20,2,10,2,963.0,1010,Intel Xeon Gold 5115
Dell Inc.,"PowerEdge M640 (Intel Xeon Gold 5120, 2.20 GHz)",56,28,2,14,2,1270.0,1330,Intel Xeon Gold 5120
Dell Inc.,"PowerEdge R440 (Intel Xeon Bronze 3106, 1.70 GHz)",16,16,2,8,1,433.0,451,Intel Xeon Bronze 3106
Dell Inc.,"PowerEdge R440 (Intel Xeon Silver 4116, 2.10 GHz)",48,24,2,12,2,1040.0,1090,Intel Xeon Silver 4116
Dell Inc.,"PowerEdge R440 (Intel Xeon Gold 5122, 3.60 GHz)",16,8,2,4,2,547.0,581,Intel Xeon Gold 5122
Dell Inc.,"PowerEdge R440 (Intel Xeon Gold 6152, 2.10 GHz)",88,44,2,22,2,1930.0,Not Run,Intel Xeon Gold 6152
Dell Inc.,"PowerEdge R540 (Intel Xeon Bronze 3106, 1.70 GHz)",16,16,2,8,1,433.0,Not Run,Intel Xeon Bronze 3106
Dell Inc.,"PowerEdge R540 (Intel Xeon Silver 4116, 2.10 GHz)",48,24,2,12,2,1030.0,Not Run,Intel Xeon Silver 4116
Dell Inc.,"PowerEdge R540 (Intel Xeon Gold 5122, 3.60 GHz)",16,8,2,4,2,544.0,Not Run,Intel Xeon Gold 5122
Dell Inc.,"PowerEdge R540 (Intel Xeon Gold 6138, 2.00 GHz)",80,40,2,20,2,1730.0,Not Run,Intel Xeon Gold 6138
Dell Inc.,"PowerEdge R940 (Intel Xeon Gold 6144, 3.50 GHz)",64,32,4,8,2,2130.0,2260,Intel Xeon Gold 6144
Dell Inc.,"PowerEdge R940 (Intel Xeon Gold 6146, 3.20 GHz)",96,48,4,12,2,2920.0,3090,Intel Xeon Gold 6146
Dell Inc.,"PowerEdge T440 (Intel Xeon Bronze 3106, 1.70 GHz)",16,16,2,8,1,432.0,451,Intel Xeon Bronze 3106
Dell Inc.,"PowerEdge T440 (Intel Xeon Silver 4116, 2.10 GHz)",48,24,2,12,2,1030.0,1090,Intel Xeon Silver 4116
Fujitsu,"PRIMEQUEST 3800B, (Intel Xeon Platinum 8180, 2.50GHz)",447,224,8,28,2,10500.0,Not Run,Intel Xeon Platinum 8180
Fujitsu,"PRIMERGY RX2530M4, (Intel Xeon Platinum 8180, 2.50GHz)",112,56,2,28,2,2670.0,2780,Intel Xeon Platinum 8180
Fujitsu,"PRIMERGY RX2540M4, (Intel Xeon Platinum 8180, 2.50GHz)",112,56,2,28,2,2710.0,2820,Intel Xeon Platinum 8180
Fujitsu,Fujitsu (SPARC M12-1),48,6,1,6,8,354.0,406,SPARC M12-1
Fujitsu,"PRIMERGY RX2530 M4, (Intel Xeon Gold 6126, 2.60GHz)",48,24,2,12,2,1310.0,Not Run,Intel Xeon Gold 6126
Fujitsu,"PRIMERGY RX2530 M4, (Intel Xeon Gold 6128, 3.40GHz)",24,12,2,6,2,822.0,Not Run,Intel Xeon Gold 6128
Fujitsu,"PRIMERGY RX2530 M4, (Intel Xeon Gold 6130, 2.10GHz)",64,32,2,16,2,1560.0,Not Run,Intel Xeon Gold 6130
Fujitsu,"PRIMERGY RX2530 M4, (Intel Xeon Gold 6132, 2.60GHz)",56,28,2,14,2,1540.0,Not Run,Intel Xeon Gold 6132
Fujitsu,"PRIMERGY RX2530 M4, (Intel Xeon Gold 6134, 3.20GHz)",32,16,2,8,2,1060.0,Not Run,Intel Xeon Gold 6134
Fujitsu,"PRIMERGY RX2530 M4, (Intel Xeon Gold 6136, 3.00GHz)",48,24,2,12,2,1480.0,Not Run,Intel Xeon Gold 6136
Fujitsu,"PRIMERGY RX2530 M4, (Intel Xeon Gold 6138, 2.00GHz)",80,40,2,20,2,1770.0,Not Run,Intel Xeon Gold 6138
Fujitsu,"PRIMERGY RX2530 M4, (Intel Xeon Silver 4108, 1.80GHz)",32,16,2,8,2,641.0,Not Run,Intel Xeon Silver 4108
Fujitsu,"PRIMERGY RX2530 M4, (Intel Xeon Gold 6140, 2.30GHz)",72,36,2,18,2,1760.0,Not Run,Intel Xeon Gold 6140
Fujitsu,"PRIMERGY RX2530 M4, (Intel Xeon Gold 6142, 2.60GHz)",64,32,2,16,2,1710.0,Not Run,Intel Xeon Gold 6142
Fujitsu,"PRIMERGY RX2530 M4, (Intel Xeon Gold 6144, 3.50GHz)",32,16,2,8,2,1120.0,Not Run,Intel Xeon Gold 6144
Fujitsu,"PRIMERGY RX2530 M4, (Intel Xeon Gold 6146, 3.20GHz)",48,24,2,12,2,1540.0,Not Run,Intel Xeon Gold 6146
Fujitsu,"PRIMERGY RX2530 M4, (Intel Xeon Gold 6148, 2.40GHz)",80,40,2,20,2,1940.0,Not Run,Intel Xeon Gold 6148
Fujitsu,"PRIMERGY RX2530 M4, (Intel Xeon Gold 6150, 2.70GHz)",72,36,2,18,2,1900.0,Not Run,Intel Xeon Gold 6150
Fujitsu,"PRIMERGY RX2530 M4, (Intel Xeon Gold 6152, 2.10GHz)",88,44,2,22,2,1990.0,2090,Intel Xeon Gold 6152
Fujitsu,"PRIMERGY RX2530 M4, (Intel Xeon Gold 6154, 3.00GHz)",72,36,2,18,2,2090.0,Not Run,Intel Xeon Gold 6154
Fujitsu,"PRIMERGY RX2530 M4, (Intel Xeon Bronze 3104, 1.70GHz)",12,12,2,6,1,330.0,Not Run,Intel Xeon Bronze 3104
Fujitsu,"PRIMERGY RX2530 M4, (Intel Xeon Bronze 3106, 1.70GHz)",16,16,2,8,1,440.0,Not Run,Intel Xeon Bronze 3106
Fujitsu,"PRIMERGY RX2530 M4, (Intel Xeon Platinum 8153, 2.00GHz)",64,32,2,16,2,1370.0,Not Run,Intel Xeon Platinum 8153
Fujitsu,"PRIMERGY RX2530 M4, (Intel Xeon Platinum 8160, 2.10GHz)",96,48,2,24,2,2170.0,Not Run,Intel Xeon Platinum 8160
Fujitsu,"PRIMERGY RX2530 M4, (Intel Xeon Platinum 8164, 2.00GHz)",104,52,2,26,2,2220.0,Not Run,Intel Xeon Platinum 8164
Fujitsu,"PRIMERGY RX2530 M4, (Intel Xeon Platinum 8168, 2.70GHz)",96,48,2,24,2,2460.0,Not Run,Intel Xeon Platinum 8168
Fujitsu,"PRIMERGY RX2530 M4, (Intel Xeon Platinum 8170, 2.10GHz)",104,52,2,26,2,2310.0,Not Run,Intel Xeon Platinum 8170
Fujitsu,"PRIMERGY RX2530 M4, (Intel Xeon Platinum 8176, 2.10GHz)",112,56,2,28,2,2440.0,Not Run,Intel Xeon Platinum 8176
Fujitsu,"PRIMERGY RX2530 M4, (Intel Xeon Gold 5115, 2.40GHz)",40,20,2,10,2,980.0,Not Run,Intel Xeon Gold 5115
Fujitsu,"PRIMERGY RX2530 M4, (Intel Xeon Gold 5118, 2.30GHz)",48,24,2,12,2,1160.0,Not Run,Intel Xeon Gold 5118
Fujitsu,"PRIMERGY RX2530 M4, (Intel Xeon Gold 5120, 2.20GHz)",56,28,2,14,2,1310.0,Not Run,Intel Xeon Gold 5120
Fujitsu,"PRIMERGY RX2530 M4, (Intel Xeon Gold 5122, 3.60GHz)",16,8,2,4,2,547.0,Not Run,Intel Xeon Gold 5122
Fujitsu,"PRIMERGY RX2530 M4, (Intel Xeon Silver 4110, 2.10GHz)",32,16,2,8,2,711.0,Not Run,Intel Xeon Silver 4110
Fujitsu,"PRIMERGY RX2530 M4, (Intel Xeon Silver 4112, 2.60GHz)",16,8,2,4,2,426.0,Not Run,Intel Xeon Silver 4112
Fujitsu,"PRIMERGY RX2530 M4, (Intel Xeon Silver 4114, 2.20GHz)",40,20,2,10,2,911.0,Not Run,Intel Xeon Silver 4114
Fujitsu,"PRIMERGY RX2540 M4, (Intel Xeon Silver 4116, 2.10GHz)",48,24,2,12,2,1060.0,Not Run,Intel Xeon Silver 4116
H3C,H3C UniServer R4900 G3,72,36,2,18,2,1740.0,1830,
H3C,H3C UniServer R4900 G3 (Intel Xeon Platinum 8164),104,52,2,26,2,2180.0,2280,Intel Xeon Platinum 8164
H3C,H3C UniServer R4900 G3 (Intel Xeon Platinum 8164),104,52,2,26,2,2280.0,2370,Intel Xeon Platinum 8164
H3C,H3C UniServer R4900 G3 (Intel Xeon Gold 6140),72,36,2,18,2,1770.0,1870,Intel Xeon Gold 6140
H3C,H3C UniServer R2900 G3 (Intel Xeon Platinum 8153),64,32,2,16,2,1320.0,1390,Intel Xeon Platinum 8153
HPE,"ProLiant DL360 Gen9 (3.00 GHz, Intel Xeon E5-2687W v4)",48,24,2,12,2,1190.0,1240,Intel Xeon E5-2687W v4
HPE,"Synergy 680 Gen9 (2.20 GHz, Intel Xeon E7-8890 v4)",192,96,4,24,2,3540.0,Not Run,Intel Xeon E7-8890 v4
HPE,"Synergy 680 Gen9 (2.00 GHz, Intel Xeon E7-4830 v4)",112,56,4,14,2,1930.0,Not Run,Intel Xeon E7-4830 v4
Huawei,Huawei CH242 V3 (Intel Xeon E7-4820 v4),80,40,4,10,2,1310.0,1370,Intel Xeon E7-4820 v4
Huawei,Huawei 1288H V5 (Intel Xeon Platinum 8180),112,56,2,28,2,2770.0,2900,Intel Xeon Platinum 8180
Huawei,Huawei 2288H V5 (Intel Xeon Platinum 8180),112,56,2,28,2,2800.0,2930,Intel Xeon Platinum 8180
Huawei,Huawei CH121 V5 (Intel Xeon Platinum 8180),112,56,2,28,2,2790.0,2920,Intel Xeon Platinum 8180
Huawei,Huawei 2488H V5 (Intel Xeon Platinum 8180),224,112,4,28,2,5520.0,Not Run,Intel Xeon Platinum 8180
Huawei,Huawei 8100 V5 (Intel Xeon Platinum 8180),448,224,8,28,2,10900.0,Not Run,Intel Xeon Platinum 8180
Huawei,Huawei 2288H V5 (Intel Xeon Platinum 8170),104,52,2,26,2,2260.0,2390,Intel Xeon Platinum 8170
Huawei,Huawei CH121 V5 (Intel Xeon Platinum 8170),104,52,2,26,2,2260.0,2400,Intel Xeon Platinum 8170
Huawei,Huawei 1288H V5 (Intel Xeon Platinum 8170),104,52,2,26,2,2260.0,2400,Intel Xeon Platinum 8170
Huawei,Huawei 2288H V5 (Intel Xeon Platinum 8168),96,48,2,24,2,2480.0,2610,Intel Xeon Platinum 8168
Huawei,Huawei CH121 V5 (Intel Xeon Platinum 8168),96,48,2,24,2,2490.0,2610,Intel Xeon Platinum 8168
Huawei,Huawei 1288H V5 (Intel Xeon Platinum 8168),96,48,2,24,2,2490.0,2610,Intel Xeon Platinum 8168
Huawei,Huawei 1288H V5 (Intel Xeon Platinum 8160),96,48,2,24,2,2150.0,2260,Intel Xeon Platinum 8160
Huawei,Huawei CH121 V5 (Intel Xeon Platinum 8160),96,48,2,24,2,2150.0,2270,Intel Xeon Platinum 8160
Huawei,Huawei 2288H V5 (Intel Xeon Platinum 8160),96,48,2,24,2,2150.0,2260,Intel Xeon Platinum 8160
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6154),72,36,2,18,2,2070.0,2180,Intel Xeon Gold 6154
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6154),72,36,2,18,2,2070.0,2180,Intel Xeon Gold 6154
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6154),72,36,2,18,2,2070.0,2180,Intel Xeon Gold 6154
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6152),88,44,2,22,2,1970.0,2090,Intel Xeon Gold 6152
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6152),88,44,2,22,2,1970.0,2090,Intel Xeon Gold 6152
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6152),88,44,2,22,2,1960.0,2090,Intel Xeon Gold 6152
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6148),80,40,2,20,2,1930.0,2050,Intel Xeon Gold 6148
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6148),80,40,2,20,2,1930.0,2040,Intel Xeon Gold 6148
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6148),80,40,2,20,2,1940.0,2050,Intel Xeon Gold 6148
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6142),64,32,2,16,2,1700.0,1800,Intel Xeon Gold 6142
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6142),64,32,2,16,2,1690.0,1800,Intel Xeon Gold 6142
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6142),64,32,2,16,2,1690.0,1800,Intel Xeon Gold 6142
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6140),72,36,2,18,2,1740.0,1850,Intel Xeon Gold 6140
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6140),72,36,2,18,2,1740.0,1850,Intel Xeon Gold 6140
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6140),72,36,2,18,2,1740.0,1850,Intel Xeon Gold 6140
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6138),80,40,2,20,2,1740.0,1840,Intel Xeon Gold 6138
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6138),80,40,2,20,2,1740.0,1840,Intel Xeon Gold 6138
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6138),80,40,2,20,2,1740.0,1840,Intel Xeon Gold 6138
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6136),48,24,2,12,2,1470.0,1570,Intel Xeon Gold 6136
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6136),48,24,2,12,2,1470.0,1570,Intel Xeon Gold 6136
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6136),48,24,2,12,2,1470.0,1570,Intel Xeon Gold 6136
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6134),32,16,2,8,2,1050.0,1130,Intel Xeon Gold 6134
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6134),32,16,2,8,2,1050.0,1130,Intel Xeon Gold 6134
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6134),32,16,2,8,2,1050.0,1130,Intel Xeon Gold 6134
Huawei,Huawei CH121 V5 (Intel Xeon Platinum 8176),112,56,2,28,2,2390.0,2530,Intel Xeon Platinum 8176
Huawei,Huawei 2288H V5 (Intel Xeon Platinum 8176),112,56,2,28,2,2390.0,2520,Intel Xeon Platinum 8176
Huawei,Huawei 1288H V5 (Intel Xeon Platinum 8176),112,56,2,28,2,2380.0,2520,Intel Xeon Platinum 8176
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6132),56,28,2,14,2,1520.0,1620,Intel Xeon Gold 6132
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6132),56,28,2,14,2,1520.0,1620,Intel Xeon Gold 6132
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6132),56,28,2,14,2,1520.0,1620,Intel Xeon Gold 6132
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6130),64,32,2,16,2,1480.0,1580,Intel Xeon Gold 6130
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6130),64,32,2,16,2,1480.0,1580,Intel Xeon Gold 6130
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6130),64,32,2,16,2,1480.0,1580,Intel Xeon Gold 6130
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6128),24,12,2,6,2,828.0,885,Intel Xeon Gold 6128
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6128),24,12,2,6,2,828.0,885,Intel Xeon Gold 6128
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6128),24,12,2,6,2,827.0,884,Intel Xeon Gold 6128
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6126),48,24,2,12,2,1330.0,1430,Intel Xeon Gold 6126
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6126),48,24,2,12,2,1330.0,1430,Intel Xeon Gold 6126
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6126),48,24,2,12,2,1330.0,1430,Intel Xeon Gold 6126
Huawei,Huawei 2288H V5 (Intel Xeon Gold 5122),16,8,2,4,2,564.0,604,Intel Xeon Gold 5122
Huawei,Huawei CH121 V5 (Intel Xeon Gold 5122),16,8,2,4,2,564.0,604,Intel Xeon Gold 5122
Huawei,Huawei 1288H V5 (Intel Xeon Gold 5122),16,8,2,4,2,565.0,604,Intel Xeon Gold 5122
Huawei,Huawei 1288H V5 (Intel Xeon Gold 5120),56,28,2,14,2,1240.0,1330,Intel Xeon Gold 5120
Huawei,Huawei 2288H V5 (Intel Xeon Gold 5120),56,28,2,14,2,1240.0,1330,Intel Xeon Gold 5120
Huawei,Huawei CH121 V5 (Intel Xeon Gold 5120),56,28,2,14,2,1240.0,1330,Intel Xeon Gold 5120
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6150),72,36,2,18,2,1930.0,2040,Intel Xeon Gold 6150
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6150),72,36,2,18,2,1940.0,2040,Intel Xeon Gold 6150
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6150),72,36,2,18,2,1940.0,2040,Intel Xeon Gold 6150
Huawei,Huawei CH121 V5 (Intel Xeon Gold 5118),48,24,2,12,2,1090.0,1180,Intel Xeon Gold 5118
Huawei,Huawei 2288H V5 (Intel Xeon Gold 5118),48,24,2,12,2,1090.0,1180,Intel Xeon Gold 5118
Huawei,Huawei 1288H V5 (Intel Xeon Gold 5118),48,24,2,12,2,1090.0,1180,Intel Xeon Gold 5118
Huawei,Huawei CH121 V5 (Intel Xeon Gold 5115),40,20,2,10,2,948.0,1020,Intel Xeon Gold 5115
Huawei,Huawei 2288H V5 (Intel Xeon Gold 5115),40,20,2,10,2,947.0,1020,Intel Xeon Gold 5115
Huawei,Huawei 1288H V5 (Intel Xeon Gold 5115),40,20,2,10,2,949.0,1020,Intel Xeon Gold 5115
Huawei,Huawei 1288H V5 (Intel Xeon Platinum 8153),64,32,2,16,2,1290.0,1390,Intel Xeon Platinum 8153
Huawei,Huawei 2288H V5 (Intel Xeon Platinum 8153),64,32,2,16,2,1290.0,1390,Intel Xeon Platinum 8153
Huawei,Huawei CH121 V5 (Intel Xeon Platinum 8153),64,32,2,16,2,1290.0,1390,Intel Xeon Platinum 8153
Huawei,Huawei 1288H V5 (Intel Xeon Platinum 8156),16,8,2,4,2,551.0,591,Intel Xeon Platinum 8156
Huawei,Huawei 2288H V5 (Intel Xeon Platinum 8156),16,8,2,4,2,551.0,591,Intel Xeon Platinum 8156
Huawei,Huawei CH121 V5 (Intel Xeon Platinum 8156),16,8,2,4,2,551.0,592,Intel Xeon Platinum 8156
Huawei,Huawei CH121 V5 (Intel Xeon Platinum 8164),104,52,2,26,2,2170.0,2300,Intel Xeon Platinum 8164
Huawei,Huawei 2288H V5 (Intel Xeon Platinum 8164),104,52,2,26,2,2180.0,2300,Intel Xeon Platinum 8164
Huawei,Huawei 1288H V5 (Intel Xeon Platinum 8164),104,52,2,26,2,2170.0,2300,Intel Xeon Platinum 8164
Huawei,Huawei CH121 V5 (Intel Xeon Gold 5118),48,24,2,12,2,1150.0,1210,Intel Xeon Gold 5118
Huawei,Huawei 2288H V5 (Intel Xeon Gold 5118),48,24,2,12,2,1150.0,1210,Intel Xeon Gold 5118
Huawei,Huawei 1288H V5 (Intel Xeon Gold 5118),48,24,2,12,2,1150.0,1210,Intel Xeon Gold 5118
Huawei,Huawei 1288H V5 (Intel Xeon Silver 4116),48,24,2,12,2,1020.0,1080,Intel Xeon Silver 4116
Huawei,Huawei 2288H V5 (Intel Xeon Silver 4116),48,24,2,12,2,1020.0,1070,Intel Xeon Silver 4116
Huawei,Huawei CH121 V5 (Intel Xeon Silver 4116),48,24,2,12,2,1020.0,1080,Intel Xeon Silver 4116
Huawei,Huawei CH121 V5 (Intel Xeon Silver 4114),40,20,2,10,2,900.0,950,Intel Xeon Silver 4114
Huawei,Huawei 1288H V5 (Intel Xeon Silver 4114),40,20,2,10,2,899.0,950,Intel Xeon Silver 4114
Huawei,Huawei 2288H V5 (Intel Xeon Silver 4114),40,20,2,10,2,901.0,951,Intel Xeon Silver 4114
Huawei,Huawei CH242 V3 (Intel Xeon E7-8894 v4),192,96,4,24,2,3790.0,3930,Intel Xeon E7-8894 v4
Huawei,Huawei CH121 V5 (Intel Xeon Silver 4112),16,8,2,4,2,423.0,448,Intel Xeon Silver 4112
Huawei,Huawei 1288H V5 (Intel Xeon Silver 4112),16,8,2,4,2,423.0,447,Intel Xeon Silver 4112
Huawei,Huawei 2288H V5 (Intel Xeon Silver 4112),16,8,2,4,2,422.0,447,Intel Xeon Silver 4112
Huawei,Huawei CH121 V5 (Intel Xeon Silver 4110),32,16,2,8,2,702.0,743,Intel Xeon Silver 4110
Huawei,Huawei 1288H V5 (Intel Xeon Silver 4110),32,16,2,8,2,703.0,741,Intel Xeon Silver 4110
Huawei,Huawei 2288H V5 (Intel Xeon Silver 4110),32,16,2,8,2,702.0,742,Intel Xeon Silver 4110
Huawei,Huawei 1288H V5 (Intel Xeon Bronze 3106),16,16,2,8,1,439.0,458,Intel Xeon Bronze 3106
Huawei,Huawei 2288H V5 (Intel Xeon Bronze 3106),16,16,2,8,1,439.0,458,Intel Xeon Bronze 3106
Huawei,Huawei CH121 V5 (Intel Xeon Bronze 3106),16,16,2,8,1,438.0,457,Intel Xeon Bronze 3106
Huawei,Huawei CH121 V5 (Intel Xeon Bronze 3104),12,12,2,6,1,328.0,342,Intel Xeon Bronze 3104
Huawei,Huawei 1288H V5 (Intel Xeon Bronze 3104),12,12,2,6,1,328.0,342,Intel Xeon Bronze 3104
Huawei,Huawei 2288H V5 (Intel Xeon Bronze 3104),12,12,2,6,1,328.0,342,Intel Xeon Bronze 3104
Huawei,Huawei CH121 V5 (Intel Xeon Silver 4108),32,16,2,8,2,632.0,669,Intel Xeon Silver 4108
Huawei,Huawei 1288H V5 (Intel Xeon Silver 4108),32,16,2,8,2,633.0,670,Intel Xeon Silver 4108
Huawei,Huawei 2288H V5 (Intel Xeon Silver 4108),32,16,2,8,2,632.0,668,Intel Xeon Silver 4108
Huawei,Huawei CH121 V5 (Intel Xeon Silver 4116),48,24,2,12,2,1040.0,1100,Intel Xeon Silver 4116
Huawei,Huawei 1288H V5 (Intel Xeon Silver 4116),48,24,2,12,2,1040.0,1100,Intel Xeon Silver 4116
Huawei,Huawei 2288H V5 (Intel Xeon Silver 4116),48,24,2,12,2,1040.0,1100,Intel Xeon Silver 4116
Huawei,Huawei 2288H V5 (Intel Xeon Gold 5115),40,20,2,10,2,987.0,1040,Intel Xeon Gold 5115
Huawei,Huawei CH121 V5 (Intel Xeon Gold 5115),40,20,2,10,2,988.0,1040,Intel Xeon Gold 5115
Huawei,Huawei 1288H V5 (Intel Xeon Gold 5115),40,20,2,10,2,987.0,1040,Intel Xeon Gold 5115
Huawei,Huawei CH121 V5 (Intel Xeon Gold 5120),56,28,2,14,2,1290.0,1360,Intel Xeon Gold 5120
Huawei,Huawei 1288H V5 (Intel Xeon Gold 5120),56,28,2,14,2,1290.0,1360,Intel Xeon Gold 5120
Huawei,Huawei 2288H V5 (Intel Xeon Gold 5120),56,28,2,14,2,1290.0,1360,Intel Xeon Gold 5120
Huawei,Huawei 2488 V5 (Intel Xeon Gold 5120),112,56,4,14,2,2470.0,2620,Intel Xeon Gold 5120
Huawei,Huawei 2488 V5 (Intel Xeon Gold 5122),32,16,4,4,2,1090.0,1160,Intel Xeon Gold 5122
Huawei,Huawei 2488 V5 (Intel Xeon Gold 6126),96,48,4,12,2,2600.0,2750,Intel Xeon Gold 6126
Huawei,Huawei 2488 V5 (Intel Xeon Gold 6126T),96,48,4,12,2,2580.0,2720,Intel Xeon Gold 6126T
Huawei,Huawei 2488 V5 (Intel Xeon Gold 6130),128,64,4,16,2,2920.0,3080,Intel Xeon Gold 6130
Huawei,Huawei 2488 V5 (Intel Xeon Gold 6130T),128,64,4,16,2,2970.0,3130,Intel Xeon Gold 6130T
Huawei,Huawei 2488 V5 (Intel Xeon Gold 6134M),64,32,4,8,2,2080.0,2210,Intel Xeon Gold 6134M
Huawei,Huawei 2488 V5 (Intel Xeon Gold 6136),96,48,4,12,2,2870.0,3040,Intel Xeon Gold 6136
Huawei,Huawei 2488 V5 (Intel Xeon Gold 6138),160,80,4,20,2,3390.0,3550,Intel Xeon Gold 6138
Huawei,Huawei 2488 V5 (Intel Xeon Gold 6152),176,88,4,22,2,3790.0,3970,Intel Xeon Gold 6152
Huawei,Huawei 2488 V5 (Intel Xeon Gold 6154),144,72,4,18,2,4000.0,4190,Intel Xeon Gold 6154
