Company,System,AutoParallel,EnabledCores,EnabledChips,CoresPerChip,ThreadsPerCore,Base,Peak,CPU
Lenovo Global Technology,"ThinkSystem SN550 (2.10 GHz, Intel Xeon Silver 4116)",Yes,24,2,12,1,60.0,62.9,Intel Xeon Silver 4116
Lenovo Global Technology,"ThinkSystem SN550 (2.30 GHz, Intel Xeon Gold 6140)",Yes,36,2,18,1,75.0,78.7,Intel Xeon Gold 6140
Lenovo Global Technology,"ThinkSystem SN550 (2.60 GHz, Intel Xeon Gold 6142)",Yes,32,2,16,1,75.2,78.7,Intel Xeon Gold 6142
Lenovo Global Technology,"ThinkSystem SN550 (2.00 GHz, Intel Xeon Platinum 8164)",Yes,52,2,26,1,78.4,81.3,Intel Xeon Platinum 8164
Lenovo Global Technology,"ThinkSystem SN550 (2.70 GHz, Intel Xeon Gold 6150)",Yes,36,2,18,1,75.3,78.8,Intel Xeon Gold 6150
Lenovo Global Technology,"ThinkSystem SN550 (2.10 GHz, Intel Xeon Platinum 8170)",Yes,52,2,26,1,78.7,81.6,Intel Xeon Platinum 8170
Lenovo Global Technology,"ThinkSystem SN550 (2.10 GHz, Intel Xeon Gold 6152)",Yes,44,2,22,1,76.7,79.9,Intel Xeon Gold 6152
Lenovo Global Technology,"ThinkSystem SN550 (3.00 GHz, Intel Xeon Platinum 8158)",Yes,24,2,12,1,75.1,78.6,Intel Xeon Platinum 8158
Lenovo Global Technology,"ThinkSystem SN550 (2.10 GHz, Intel Xeon Platinum 8160)",Yes,48,2,24,1,76.9,80.0,Intel Xeon Platinum 8160
Lenovo Global Technology,"ThinkSystem SR950 (2.60 GHz, Intel Xeon Gold 6126T)",Yes,48,4,12,1,73.5,77.0,Intel Xeon Gold 6126T
Lenovo Global Technology,"ThinkSystem SR950 (2.10 GHz, Intel Xeon Gold 6130T)",Yes,64,4,16,1,75.3,79.1,Intel Xeon Gold 6130T
Lenovo Global Technology,"ThinkSystem SR950 (2.60 GHz, Intel Xeon Gold 6132)",Yes,56,4,14,1,73.8,77.5,Intel Xeon Gold 6132
Lenovo Global Technology,"ThinkSystem SR950 (3.20 GHz, Intel Xeon Gold 6134M)",Yes,32,4,8,1,75.4,78.7,Intel Xeon Gold 6134M
Lenovo Global Technology,"ThinkSystem SN850 (2.40 GHz, Intel Xeon Gold 6148)",Yes,80,4,20,1,76.0,79.6,Intel Xeon Gold 6148
Lenovo Global Technology,"ThinkSystem SR950 (3.60 GHz, Intel Xeon Platinum 8156)",Yes,16,4,4,1,71.4,74.9,Intel Xeon Platinum 8156
Lenovo Global Technology,"ThinkSystem SN850 (2.70 GHz, Intel Xeon Gold 6150)",Yes,72,4,18,1,75.6,79.0,Intel Xeon Gold 6150
Lenovo Global Technology,"ThinkSystem SR950 (2.10 GHz, Intel Xeon Platinum 8160M)",Yes,96,4,24,1,76.8,80.2,Intel Xeon Platinum 8160M
Lenovo Global Technology,"ThinkSystem SN850 (2.00 GHz, Intel Xeon Platinum 8153)",Yes,64,4,16,1,60.7,63.3,Intel Xeon Platinum 8153
Lenovo Global Technology,"ThinkSystem SR950 (2.00 GHz, Intel Xeon Platinum 8164)",Yes,104,4,26,1,78.1,81.1,Intel Xeon Platinum 8164
Lenovo Global Technology,"ThinkSystem SN850 (2.10 GHz, Intel Xeon Platinum 8160)",Yes,96,4,24,1,76.8,79.8,Intel Xeon Platinum 8160
Lenovo Global Technology,"ThinkSystem SR950 (2.50 GHz, Intel Xeon Platinum 8180M)",Yes,112,4,28,1,81.0,83.9,Intel Xeon Platinum 8180M
Lenovo Global Technology,"ThinkSystem SN850 (2.00 GHz, Intel Xeon Platinum 8164)",Yes,104,4,26,1,77.9,80.6,Intel Xeon Platinum 8164
Lenovo Global Technology,"ThinkSystem SN850 (2.10 GHz, Intel Xeon Platinum 8170)",Yes,104,4,26,1,77.7,80.9,Intel Xeon Platinum 8170
Lenovo Global Technology,"ThinkSystem SR650 (1.70 GHz, Intel Xeon Bronze 3104)",Yes,12,2,6,1,35.6,36.8,Intel Xeon Bronze 3104
Lenovo Global Technology,"ThinkSystem SR650 (2.10 GHz, Intel Xeon Silver 4116)",Yes,24,2,12,1,59.9,62.8,Intel Xeon Silver 4116
Lenovo Global Technology,"ThinkSystem SR650 (1.80 GHz, Intel Xeon Silver 4108)",Yes,16,2,8,1,57.7,60.3,Intel Xeon Silver 4108
Lenovo Global Technology,"ThinkSystem SR650 (2.40 GHz, Intel Xeon Gold 5115)",Yes,20,2,10,1,63.8,66.4,Intel Xeon Gold 5115
Lenovo Global Technology,"ThinkSystem SR650 (2.10 GHz, Intel Xeon Silver 4110)",Yes,16,2,8,1,57.6,60.4,Intel Xeon Silver 4110
Lenovo Global Technology,"ThinkSystem SR650 (2.30 GHz, Intel Xeon Gold 5118)",Yes,24,2,12,1,64.1,67.1,Intel Xeon Gold 5118
Lenovo Global Technology,"ThinkSystem SR650 (2.60 GHz, Intel Xeon Silver 4112)",Yes,8,2,4,1,56.4,58.5,Intel Xeon Silver 4112
Lenovo Global Technology,"ThinkSystem SR650 (2.20 GHz, Intel Xeon Gold 5120)",Yes,28,2,14,1,65.5,68.3,Intel Xeon Gold 5120
Lenovo Global Technology,"ThinkSystem SR650 (2.20 GHz, Intel Xeon Silver 4114)",Yes,20,2,10,1,59.8,62.3,Intel Xeon Silver 4114
M Computers s.r.o.,"HPC S2600WF (Intel Xeon Silver 4112, 2.60 GHz)",Yes,8,2,4,1,55.7,Not Run,Intel Xeon Silver 4112
M Computers s.r.o.,"HPC S2600WF (Intel Xeon Silver 4114, 2.20 GHz)",Yes,20,2,10,1,57.8,Not Run,Intel Xeon Silver 4114
Nokia,AirFrame AR-D521U-A (Intel Xeon Platinum 8180),Yes,56,2,28,2,77.3,80.4,Intel Xeon Platinum 8180
Quanta Computer Inc.,QuantaGrid D52BQ-2U (Intel Xeon Platinum 8180),Yes,56,2,28,2,78.5,81.3,Intel Xeon Platinum 8180
Quanta Computer Inc.,QuantaPlex T42D-2U (Intel Xeon Platinum 8180),Yes,56,2,28,2,78.4,81.3,Intel Xeon Platinum 8180
Quanta Computer Inc.,"QuantaPlex T42D-2U (Intel Xeon Platinum 8180, 2.50 GHz)",Yes,56,2,28,1,80.7,83.4,Intel Xeon Platinum 8180
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Gold 6142M, 2.60GHz)",Yes,64,4,16,1,76.6,80.4,Intel Xeon Gold 6142M
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Platinum 8160M, 2.10GHz)",Yes,96,4,24,1,77.3,80.4,Intel Xeon Platinum 8160M
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Gold 5115, 2.40GHz)",Yes,40,4,10,1,63.8,66.5,Intel Xeon Gold 5115
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Platinum 8176M, 2.10GHz)",Yes,112,4,28,1,80.3,83.3,Intel Xeon Platinum 8176M
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Gold 6134M, 3.20GHz)",Yes,32,4,8,1,76.2,79.5,Intel Xeon Gold 6134M
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Gold 6140M, 2.30GHz)",Yes,72,4,18,1,76.0,79.4,Intel Xeon Gold 6140M
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Platinum 8180M, 2.50GHz)",Yes,56,2,28,1,81.3,84.2,Intel Xeon Platinum 8180M
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Platinum 8160M, 2.10 GHz)",Yes,48,2,24,1,77.1,80.1,Intel Xeon Platinum 8160M
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Gold 6142, 2.60GHz)",Yes,32,2,16,1,75.4,79.1,Intel Xeon Gold 6142
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Gold 6134M, 3.20GHz)",Yes,16,2,8,1,74.9,77.9,Intel Xeon Gold 6134M
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Platinum 8176M, 2.10GHz)",Yes,56,2,28,1,80.5,83.4,Intel Xeon Platinum 8176M
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Platinum 8168, 2.70GHz)",Yes,48,2,24,1,78.0,80.9,Intel Xeon Platinum 8168
Cisco Systems,Cisco UCS C240 M5 (Intel Xeon Gold 6142M 2.60 GHz),Yes,32,2,16,1,75.7,79.4,Intel Xeon Gold 6142M 2.60 GHz
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Platinum 8170M, 2.10GHz)",Yes,52,2,26,1,79.1,82.3,Intel Xeon Platinum 8170M
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Gold 6144, 3.50 GHz)",Yes,16,2,8,1,83.3,Not Run,Intel Xeon Gold 6144
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Gold 6146, 3.20 GHz)",Yes,24,2,12,1,83.7,Not Run,Intel Xeon Gold 6146
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Gold 6148, 2.40GHz)",Yes,40,2,20,1,76.1,Not Run,Intel Xeon Gold 6148
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Gold 6138, 2.00GHz)",Yes,40,2,20,1,76.4,79.5,Intel Xeon Gold 6138
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Gold 6152, 2.10GHz)",Yes,44,2,22,1,75.4,Not Run,Intel Xeon Gold 6152
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Gold 6130, 2.10GHz)",Yes,32,2,16,1,68.8,Not Run,Intel Xeon Gold 6130
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Gold 6140, 2.30GHz)",Yes,36,2,18,1,76.0,Not Run,Intel Xeon Gold 6140
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Silver 4108, 1.80GHz)",Yes,16,2,8,1,57.8,60.5,Intel Xeon Silver 4108
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Bronze 3106, 1.70GHz)",Yes,16,2,8,1,36.7,38.0,Intel Xeon Bronze 3106
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Bronze 3104, 1.70GHz)",Yes,12,2,6,1,35.8,37.0,Intel Xeon Bronze 3104
Cisco Systems,"Cisco UCS C240M5 (Intel Xeon Gold 6128, 3.40GHz)",Yes,12,2,6,1,72.0,75.7,Intel Xeon Gold 6128
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Gold 6150, 2.70GHz)",Yes,36,2,18,1,74.6,78.1,Intel Xeon Gold 6150
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Gold 6154, 3.00GHz)",Yes,36,2,18,1,75.7,79.3,Intel Xeon Gold 6154
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Platinum 8156, 3.60GHz)",Yes,8,2,4,1,70.9,74.2,Intel Xeon Platinum 8156
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Gold 5118, 2.30GHz)",Yes,24,2,12,1,64.3,66.9,Intel Xeon Gold 5118
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Gold 5120, 2.20GHz)",Yes,28,2,14,1,64.9,67.6,Intel Xeon Gold 5120
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Gold 6140, 2.30GHz)",Yes,72,4,18,1,75.4,78.9,Intel Xeon Gold 6140
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Platinum 8158, 3.00GHz)",Yes,24,2,12,1,75.8,79.3,Intel Xeon Platinum 8158
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Gold 6132, 2.60GHz)",Yes,28,2,14,1,74.6,77.7,Intel Xeon Gold 6132
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Platinum 8158, 3.00GHz)",Yes,48,4,12,1,75.9,79.1,Intel Xeon Platinum 8158
Dell Inc.,"PowerEdge FC640 (Intel Xeon Bronze 3104, 1.70 GHz)",Yes,12,2,6,1,34.5,35.6,Intel Xeon Bronze 3104
Dell Inc.,"PowerEdge FC640 (Intel Xeon Gold 5122, 3.60 GHz)",Yes,8,2,4,2,70.2,73.5,Intel Xeon Gold 5122
Dell Inc.,"PowerEdge FC640 (Intel Xeon Bronze 3106, 1.70 GHz)",Yes,16,2,8,1,35.5,36.7,Intel Xeon Bronze 3106
Dell Inc.,"PowerEdge FC640 (Intel Xeon Gold 6126, 2.60 GHz)",Yes,24,2,12,2,72.8,76.3,Intel Xeon Gold 6126
Dell Inc.,"PowerEdge FC640 (Intel Xeon Silver 4110, 2.10 GHz)",Yes,16,2,8,2,57.3,59.7,Intel Xeon Silver 4110
Dell Inc.,"PowerEdge FC640 (Intel Xeon Gold 6136, 3.00 GHz)",Yes,24,2,12,2,74.8,78.1,Intel Xeon Gold 6136
Dell Inc.,"PowerEdge FC640 (Intel Xeon Silver 4114, 2.20 GHz)",Yes,20,2,10,2,58.7,61.2,Intel Xeon Silver 4114
Dell Inc.,"PowerEdge FC640 (Intel Xeon Gold 6148, 2.40 GHz)",Yes,40,2,20,2,74.0,77.5,Intel Xeon Gold 6148
Dell Inc.,"PowerEdge M640 (Intel Xeon Silver 4112, 2.60 GHz)",Yes,8,2,4,2,55.7,58.1,Intel Xeon Silver 4112
Dell Inc.,"PowerEdge FC640 (Intel Xeon Gold 6152, 2.10 GHz)",Yes,44,2,22,2,74.6,77.9,Intel Xeon Gold 6152
Dell Inc.,"PowerEdge M640 (Intel Xeon Gold 6132, 2.60 GHz)",Yes,28,2,14,2,71.2,75.2,Intel Xeon Gold 6132
Dell Inc.,"PowerEdge M640 (Intel Xeon Gold 5118, 2.30 GHz)",Yes,24,2,12,2,62.9,65.8,Intel Xeon Gold 5118
Dell Inc.,"PowerEdge M640 (Intel Xeon Gold 6136, 3.00 GHz)",Yes,24,2,12,2,73.3,77.0,Intel Xeon Gold 6136
Dell Inc.,"PowerEdge M640 (Intel Xeon Gold 6138, 2.00 GHz)",Yes,40,2,20,2,72.2,75.5,Intel Xeon Gold 6138
Dell Inc.,"PowerEdge M640 (Intel Xeon Gold 6126, 2.60 GHz)",Yes,24,2,12,2,71.9,75.3,Intel Xeon Gold 6126
Dell Inc.,"PowerEdge M640 (Intel Xeon Gold 6130, 2.10 GHz)",Yes,32,2,16,2,72.8,76.4,Intel Xeon Gold 6130
Dell Inc.,"PowerEdge M640 (Intel Xeon Gold 6140, 2.30 GHz)",Yes,36,2,18,2,72.9,76.6,Intel Xeon Gold 6140
Dell Inc.,"PowerEdge M640 (Intel Xeon Gold 6150, 2.70 GHz)",Yes,36,2,18,2,73.5,77.0,Intel Xeon Gold 6150
Dell Inc.,"PowerEdge M640 (Intel Xeon Gold 6152, 2.10 GHz)",Yes,44,2,22,2,73.4,76.6,Intel Xeon Gold 6152
Dell Inc.,"PowerEdge M640 (Intel Xeon Platinum 8153, 2.00 GHz)",Yes,32,2,16,2,59.1,61.5,Intel Xeon Platinum 8153
Dell Inc.,"PowerEdge M640 (Intel Xeon Platinum 8160, 2.10 GHz)",Yes,48,2,24,2,74.3,77.3,Intel Xeon Platinum 8160
Dell Inc.,"PowerEdge M640 (Intel Xeon Platinum 8170, 2.10 GHz)",Yes,52,2,26,2,76.2,79.2,Intel Xeon Platinum 8170
Dell Inc.,"PowerEdge M640 (Intel Xeon Platinum 8176, 2.10 GHz)",Yes,56,2,28,2,76.4,79.4,Intel Xeon Platinum 8176
Dell Inc.,"PowerEdge FC640 (Intel Xeon Gold 5115, 2.40 GHz)",Yes,20,2,10,2,62.6,65.2,Intel Xeon Gold 5115
Dell Inc.,"PowerEdge R940 (Intel Xeon Gold 6144, 3.50 GHz)",Yes,32,4,8,1,83.3,87.3,Intel Xeon Gold 6144
Dell Inc.,"PowerEdge R940 (Intel Xeon Platinum 8176, 2.10 GHz)",Yes,112,4,28,1,78.7,81.7,Intel Xeon Platinum 8176
Dell Inc.,"PowerEdge R940 (Intel Xeon Platinum 8170, 2.10 GHz)",Yes,104,4,26,1,76.8,79.9,Intel Xeon Platinum 8170
Dell Inc.,"PowerEdge R940 (Intel Xeon Platinum 8168, 2.70 GHz)",Yes,96,4,24,1,75.9,79.2,Intel Xeon Platinum 8168
Dell Inc.,"PowerEdge R940 (Intel Xeon Platinum 8164, 2.00 GHz)",Yes,104,4,26,1,76.4,80.0,Intel Xeon Platinum 8164
Dell Inc.,"PowerEdge R940 (Intel Xeon Platinum 8160, 2.10 GHz)",Yes,96,4,24,1,75.1,78.6,Intel Xeon Platinum 8160
Dell Inc.,"PowerEdge R940 (Intel Xeon Platinum 8158, 3.00 GHz)",Yes,48,4,12,1,74.7,78.3,Intel Xeon Platinum 8158
Dell Inc.,"PowerEdge R940 (Intel Xeon Platinum 8156, 3.60 GHz)",Yes,16,4,4,1,72.0,75.4,Intel Xeon Platinum 8156
Dell Inc.,"PowerEdge R940 (Intel Xeon Platinum 8153, 2.00 GHz)",Yes,64,4,16,1,59.6,62.0,Intel Xeon Platinum 8153
HPE,"ProLiant DL580 Gen10 (2.50 GHz, Intel Xeon Platinum 8180)",Yes,112,4,28,1,81.5,Not Run,Intel Xeon Platinum 8180
HPE,"ProLiant DL380 Gen10 (2.10 GHz, Intel Xeon Platinum 8170)",Yes,52,2,26,1,78.9,Not Run,Intel Xeon Platinum 8170
HPE,"ProLiant DL380 Gen10 (2.10 GHz, Intel Xeon Platinum 8176)",Yes,56,2,28,1,80.8,Not Run,Intel Xeon Platinum 8176
HPE,"ProLiant DL380 Gen10 (2.10 GHz, Intel Xeon Gold 6130)",Yes,32,2,16,1,75.1,Not Run,Intel Xeon Gold 6130
HPE,"ProLiant DL380 Gen10 (3.20 GHz, Intel Xeon Gold 6146)",Yes,24,2,12,1,83.4,Not Run,Intel Xeon Gold 6146
HPE,"ProLiant DL380 Gen10 (2.10 GHz, Intel Xeon Platinum 8160)",Yes,48,2,24,1,77.3,Not Run,Intel Xeon Platinum 8160
HPE,"ProLiant DL360 Gen10 (2.70 GHz, Intel Xeon Gold 6150)",Yes,36,2,18,1,76.3,Not Run,Intel Xeon Gold 6150
HPE,"ProLiant DL380 Gen10 (2.50 GHz, Intel Xeon Platinum 8180)",Yes,56,2,28,1,81.5,Not Run,Intel Xeon Platinum 8180
HPE,"ProLiant DL360 Gen10 (2.40 GHz, Intel Xeon Gold 6148)",Yes,40,2,20,1,76.5,Not Run,Intel Xeon Gold 6148
HPE,"ProLiant DL380 Gen10 (3.00 GHz, Intel Xeon Platinum 8158)",Yes,24,2,12,1,76.0,Not Run,Intel Xeon Platinum 8158
HPE,"ProLiant DL380 Gen10 (2.70 GHz, Intel Xeon Platinum 8168)",Yes,48,2,24,1,78.2,Not Run,Intel Xeon Platinum 8168
HPE,"ProLiant DL380 Gen10 (2.00 GHz, Intel Xeon Platinum 8153)",Yes,32,2,16,1,60.6,Not Run,Intel Xeon Platinum 8153
HPE,"ProLiant DL380 Gen10 (3.60 GHz, Intel Xeon Platinum 8156)",Yes,8,2,4,1,70.4,Not Run,Intel Xeon Platinum 8156
HPE,"ProLiant DL380 Gen10 (2.50 GHz, Intel Xeon Platinum 8180M)",Yes,56,2,28,1,81.9,Not Run,Intel Xeon Platinum 8180M
HPE,"ProLiant DL360 Gen10 (2.60 GHz, Intel Xeon Gold 6126)",Yes,24,2,12,1,73.8,Not Run,Intel Xeon Gold 6126
HPE,"ProLiant DL380 Gen10 (3.00 GHz, Intel Xeon Gold 6154)",Yes,36,2,18,1,76.7,Not Run,Intel Xeon Gold 6154
HPE,"ProLiant DL380 Gen10 (2.00 GHz, Intel Xeon Platinum 8164)",Yes,52,2,26,1,78.7,Not Run,Intel Xeon Platinum 8164
HPE,"ProLiant DL380 Gen10 (2.10 GHz, Intel Xeon Silver 4116)",Yes,24,2,12,1,60.9,Not Run,Intel Xeon Silver 4116
HPE,"ProLiant DL360 Gen10 (2.50 GHz, Intel Xeon Platinum 8180M)",Yes,56,2,28,1,81.3,Not Run,Intel Xeon Platinum 8180M
HPE,"ProLiant DL360 Gen10 (3.00 GHz, Intel Xeon Gold 6136)",Yes,24,2,12,1,76.1,Not Run,Intel Xeon Gold 6136
HPE,"ProLiant DL380 Gen10 (2.60 GHz, Intel Xeon Gold 6142)",Yes,32,2,16,1,75.7,Not Run,Intel Xeon Gold 6142
HPE,"ProLiant DL360 Gen10 (2.10 GHz, Intel Xeon Silver 4116)",Yes,24,2,12,1,60.7,Not Run,Intel Xeon Silver 4116
HPE,"ProLiant DL380 Gen10 (2.30 GHz, Intel Xeon Gold 6140)",Yes,36,2,18,1,75.9,Not Run,Intel Xeon Gold 6140
HPE,"ProLiant DL380 Gen10 (2.10 GHz, Intel Xeon Gold 6152)",Yes,44,2,22,1,77.2,Not Run,Intel Xeon Gold 6152
HPE,"ProLiant DL560 Gen10 (2.00 GHz, Intel Xeon Platinum 8153)",Yes,64,4,16,1,60.5,Not Run,Intel Xeon Platinum 8153
HPE,"ProLiant DL360 Gen10 (2.70 GHz, Intel Xeon Platinum 8168)",Yes,48,2,24,1,78.1,Not Run,Intel Xeon Platinum 8168
HPE,"ProLiant DL560 Gen10 (3.00 GHz, Intel Xeon Platinum 8158)",Yes,48,4,12,1,75.3,Not Run,Intel Xeon Platinum 8158
HPE,"ProLiant DL560 Gen10 (2.10 GHz, Intel Xeon Platinum 8160)",Yes,96,4,24,1,75.5,Not Run,Intel Xeon Platinum 8160
HPE,"Synergy 480 Gen10 (2.10 GHz, Intel Xeon Gold 6130)",Yes,32,2,16,1,72.9,Not Run,Intel Xeon Gold 6130
HPE,"Synergy 480 Gen10 (3.00 GHz, Intel Xeon Gold 6154)",Yes,36,2,18,1,74.6,Not Run,Intel Xeon Gold 6154
HPE,"ProLiant DL360 Gen10 (2.20 GHz, Intel Xeon Silver 4114)",Yes,20,2,10,1,59.5,Not Run,Intel Xeon Silver 4114
HPE,"ProLiant DL380 Gen10 (2.60 GHz, Intel Xeon Silver 4112)",Yes,8,2,4,1,56.8,Not Run,Intel Xeon Silver 4112
HPE,"ProLiant DL380 Gen10 (2.60 GHz, Intel Xeon Gold 6126)",Yes,24,2,12,1,73.9,Not Run,Intel Xeon Gold 6126
HPE,"ProLiant DL380 Gen10 (2.20 GHz, Intel Xeon Silver 4114)",Yes,20,2,10,1,60.2,Not Run,Intel Xeon Silver 4114
HPE,"ProLiant DL380 Gen10 (2.40 GHz, Intel Xeon Gold 6148)",Yes,40,2,20,1,76.7,Not Run,Intel Xeon Gold 6148
HPE,"ProLiant DL560 Gen10 (3.60 GHz, Intel Xeon Platinum 8156)",Yes,16,4,4,1,71.7,Not Run,Intel Xeon Platinum 8156
HPE,"ProLiant DL360 Gen10 (2.10 GHz, Intel Xeon Platinum 8176)",Yes,56,2,28,1,80.7,Not Run,Intel Xeon Platinum 8176
HPE,"ProLiant DL360 Gen10 (2.60 GHz, Intel Xeon Silver 4112)",Yes,8,2,4,1,56.7,Not Run,Intel Xeon Silver 4112
HPE,"ProLiant DL380 Gen10 (1.80 GHz, Intel Xeon Silver 4108)",Yes,16,2,8,1,58.0,Not Run,Intel Xeon Silver 4108
HPE,"ProLiant DL360 Gen10 (3.00 GHz, Intel Xeon Platinum 8158)",Yes,24,2,12,1,75.5,Not Run,Intel Xeon Platinum 8158
HPE,"ProLiant DL380 Gen10 (2.00 GHz, Intel Xeon Gold 6138)",Yes,40,2,20,1,75.8,Not Run,Intel Xeon Gold 6138
HPE,"ProLiant DL380 Gen10 (3.40 GHz, Intel Xeon Gold 6128)",Yes,12,2,6,1,72.2,Not Run,Intel Xeon Gold 6128
HPE,"ProLiant DL380 Gen10 (2.80 GHz, Intel Xeon Gold 6143)",Yes,32,2,16,1,80.8,Not Run,Intel Xeon Gold 6143
HPE,"ProLiant DL360 Gen10 (2.10 GHz, Intel Xeon Silver 4110)",Yes,16,2,8,1,58.6,Not Run,Intel Xeon Silver 4110
HPE,"Synergy 480 Gen10 (2.60 GHz, Intel Xeon Gold 6142)",Yes,32,2,16,1,73.6,Not Run,Intel Xeon Gold 6142
HPE,"ProLiant DL380 Gen10 (3.60 GHz, Intel Xeon Gold 5122)",Yes,8,2,4,1,70.3,Not Run,Intel Xeon Gold 5122
HPE,"ProLiant DL380 Gen10 (3.50 GHz, Intel Xeon Gold 6144)",Yes,16,2,8,1,82.9,Not Run,Intel Xeon Gold 6144
HPE,"ProLiant DL360 Gen10 (2.10 GHz, Intel Xeon Gold 6152)",Yes,44,2,22,1,77.1,Not Run,Intel Xeon Gold 6152
HPE,"Synergy 480 Gen10 (2.70 GHz, Intel Xeon Gold 6150)",Yes,36,2,18,1,73.9,Not Run,Intel Xeon Gold 6150
HPE,"ProLiant DL360 Gen10 (3.20 GHz, Intel Xeon Gold 6134)",Yes,16,2,8,1,75.3,Not Run,Intel Xeon Gold 6134
HPE,"ProLiant DL360 Gen10 (3.00 GHz, Intel Xeon Gold 6154)",Yes,36,2,18,1,76.4,Not Run,Intel Xeon Gold 6154
HPE,"ProLiant DL360 Gen10 (2.60 GHz, Intel Xeon Gold 6132)",Yes,28,2,14,1,74.4,Not Run,Intel Xeon Gold 6132
HPE,"ProLiant DL360 Gen10 (3.20 GHz, Intel Xeon Gold 6146)",Yes,24,2,12,1,83.3,Not Run,Intel Xeon Gold 6146
HPE,"ProLiant DL380 Gen10 (3.20 GHz, Intel Xeon Gold 6134)",Yes,16,2,8,1,75.5,Not Run,Intel Xeon Gold 6134
HPE,"ProLiant DL360 Gen10 (2.00 GHz, Intel Xeon Gold 6138)",Yes,40,2,20,1,76.0,Not Run,Intel Xeon Gold 6138
HPE,"ProLiant DL360 Gen10 (2.60 GHz, Intel Xeon Gold 6142)",Yes,32,2,16,1,75.5,Not Run,Intel Xeon Gold 6142
HPE,"Synergy 480 Gen10 (2.40 GHz, Intel Xeon Gold 6148)",Yes,40,2,20,1,74.4,Not Run,Intel Xeon Gold 6148
HPE,"ProLiant DL360 Gen10 (2.10 GHz, Intel Xeon Platinum 8160)",Yes,48,2,24,1,77.0,Not Run,Intel Xeon Platinum 8160
HPE,"ProLiant DL380 Gen10 (2.60 GHz, Intel Xeon Gold 6132)",Yes,28,2,14,1,74.5,Not Run,Intel Xeon Gold 6132
HPE,"ProLiant DL360 Gen10 (2.00 GHz, Intel Xeon Platinum 8164)",Yes,52,2,26,1,78.7,Not Run,Intel Xeon Platinum 8164
HPE,"Synergy 480 Gen10 (2.10 GHz, Intel Xeon Gold 6152)",Yes,44,2,22,1,75.0,Not Run,Intel Xeon Gold 6152
HPE,"ProLiant DL360 Gen10 (1.80 GHz, Intel Xeon Silver 4108)",Yes,16,2,8,1,58.0,Not Run,Intel Xeon Silver 4108
HPE,"ProLiant DL360 Gen10 (2.30 GHz, Intel Xeon Gold 6140)",Yes,36,2,18,1,75.7,Not Run,Intel Xeon Gold 6140
Inspur Corporation,Inspur NF5180M4 (Intel Xeon E5-2620 v4),Yes,16,2,8,1,60.3,63.7,Intel Xeon E5-2620 v4
Lenovo Global Technology,"ThinkSystem ST550 (3.60 GHz, Intel Xeon Platinum 8156)",Yes,8,2,4,1,70.6,73.7,Intel Xeon Platinum 8156
Lenovo Global Technology,"ThinkSystem SR530 (2.40 GHz, Intel Xeon Gold 5115)",Yes,20,2,10,1,63.9,66.6,Intel Xeon Gold 5115
Lenovo Global Technology,"ThinkSystem SR530 (3.60 GHz, Intel Xeon Gold 5122)",Yes,8,2,4,1,70.2,73.5,Intel Xeon Gold 5122
Lenovo Global Technology,"ThinkSystem SR550 (2.40 GHz, Intel Xeon Gold 5115)",Yes,20,2,10,1,63.8,66.5,Intel Xeon Gold 5115
Lenovo Global Technology,"ThinkSystem SR950 (2.00 GHz, Intel Xeon Platinum 8153)",Yes,128,8,16,1,59.9,62.4,Intel Xeon Platinum 8153
